Branch ID,Product A (Unit(s) Sold),Product B (Unit(s) Sold),Product C (Unit(s) Sold),Product D (Unit(s) Sold),Product E (Unit(s) Sold),Product F (Unit(s) Sold)
031186,1,9,10,12,16,14
031187,20,6,4,19,20,1
031188,10,17,13,18,4,14
031189,9,12,17,7,16,10
031190,20,7,2,8,16,17
031191,7,1,4,10,8,0
031192,8,11,11,10,15,10
031193,1,15,16,4,9,19
031194,18,7,17,18,9,14
031195,0,16,10,20,19,0
031196,13,3,4,19,17,16
031197,12,1,5,14,16,10
031198,8,16,14,11,19,2
031199,4,5,14,1,4,12
031200,16,6,10,1,7,14
031201,20,0,9,14,12,20
031202,19,9,11,1,17,3
031203,15,17,18,19,18,10
031204,18,15,6,10,9,2
031205,2,1,18,6,11,0
031206,8,14,2,7,2,20
031207,5,19,4,19,0,10
031208,11,8,15,11,9,18
031209,13,0,10,3,6,1
031210,1,0,20,5,8,7
031211,12,3,3,4,17,4
031212,14,13,19,2,1,13
031213,5,1,0,6,2,8
031214,1,13,15,17,8,19
031215,15,18,12,18,4,18
031216,20,17,5,16,6,8
031217,1,19,18,9,11,19
031218,14,19,4,5,16,11
031219,9,13,9,19,17,19
031220,19,16,14,7,18,18
031221,19,10,5,8,12,2
031222,12,12,2,3,9,19
031223,3,14,9,9,9,11
031224,5,19,10,11,19,12
031225,3,0,4,12,12,3
031226,15,4,19,17,5,17
031227,14,10,9,3,1,1
031228,11,8,15,7,19,16
031229,11,14,12,16,10,10
031230,2,3,8,7,8,20
031231,18,6,10,13,2,2
031232,5,8,7,17,3,16
031233,13,16,10,10,9,5
031234,14,10,18,2,9,2
031235,17,4,5,15,13,5
031236,19,2,13,3,9,1
031237,5,4,5,15,10,11
031238,13,18,18,19,11,1
031239,2,4,18,13,1,11
031240,16,15,10,14,2,19
031241,15,17,19,8,12,9
031242,20,18,3,16,17,15
031243,5,14,17,19,13,16
031244,7,15,10,8,8,1
031245,10,16,17,4,7,19
031246,7,19,20,16,9,7
031247,2,5,1,16,6,7
031248,5,19,11,4,15,9
031249,19,13,8,12,1,16
031250,8,19,5,12,2,16
031251,5,3,17,10,13,8
031252,2,14,1,8,2,11
031253,1,3,15,9,11,0
031254,4,14,1,18,15,18
031255,20,15,0,8,20,9
031256,17,20,0,8,19,9
031257,3,2,10,13,1,19
031258,18,17,9,8,20,14
031259,5,3,11,9,1,20
031260,11,13,17,18,19,11
031261,14,1,16,1,4,19
031262,11,13,5,11,3,18
031263,1,7,12,4,15,10
031264,3,15,4,19,6,19
031265,9,1,6,16,2,20
031266,15,9,13,11,15,19
031267,19,12,5,14,13,13
031268,6,7,6,11,19,5
031269,3,9,6,2,17,14
031270,2,18,4,4,11,19
031271,20,5,10,17,3,13
031272,10,8,12,4,4,20
031273,4,19,17,2,2,4
031274,14,15,13,2,17,9
031275,18,18,8,12,15,19
031276,11,14,11,19,11,20
031277,0,3,1,8,2,9
031278,1,17,7,5,15,4
031279,16,16,18,11,15,1
031280,6,5,7,14,12,6
031281,8,6,13,19,6,6
031282,6,11,17,7,17,8
031283,18,9,9,2,15,13
031284,17,5,18,10,7,15
031285,14,12,7,17,17,17
031286,9,15,16,4,8,12
031287,17,0,9,11,7,13
031288,14,4,4,13,15,14
031289,6,14,14,7,10,10
031290,15,1,12,11,2,9
031291,5,4,13,12,0,18
031292,14,1,15,17,3,1
031293,5,7,15,3,10,9
031294,10,7,10,8,17,10
031295,9,14,2,15,3,2
031296,20,17,11,17,6,10
031297,8,14,2,15,7,7
031298,5,18,2,17,9,20
031299,1,3,12,17,3,17
031300,12,1,13,2,9,1
031301,3,10,8,19,9,6
031302,9,13,15,13,9,19
031303,19,13,4,12,0,17
031304,12,19,19,18,7,6
031305,15,2,19,12,17,13
031306,11,10,18,16,14,11
031307,6,17,17,14,15,7
031308,3,8,8,3,8,18
031309,13,12,4,1,14,17
031310,4,5,2,5,15,8
031311,19,11,14,9,6,18
031312,11,0,10,13,14,2
031313,18,11,7,16,6,7
031314,2,2,3,16,9,11
031315,13,19,18,17,3,3
031316,18,19,14,1,18,0
031317,1,20,3,0,14,7
031318,18,10,13,17,8,6
031319,17,7,4,17,9,10
031320,14,2,1,11,16,10
031321,16,0,11,18,8,10
031322,9,18,11,12,8,14
031323,4,15,4,0,4,17
031324,6,10,10,13,14,15
031325,17,8,11,5,3,9
031326,5,2,16,12,13,13
031327,5,18,12,16,15,12
031328,13,12,15,11,20,9
031329,17,13,4,10,11,1
031330,10,4,14,1,1,15
031331,6,11,13,4,16,9
031332,17,0,5,3,16,11
031333,8,18,10,4,8,8
031334,9,11,12,9,6,18
031335,1,17,4,15,4,12
031336,7,14,17,15,3,2
031337,5,19,8,3,18,16
031338,1,18,20,19,4,5
031339,17,5,11,2,13,16
031340,12,9,13,2,16,5
031341,10,9,3,7,3,6
031342,0,5,6,19,16,8
031343,16,8,7,18,19,9
031344,3,3,3,5,12,15
031345,3,2,12,4,17,10
031346,11,3,16,20,8,3
031347,11,5,6,10,10,4
031348,5,19,16,5,15,1
031349,10,8,3,13,5,5
031350,18,5,11,17,11,16
031351,5,2,2,10,5,13
031352,9,11,7,17,11,0
031353,9,14,6,19,13,7
031354,6,17,7,11,3,5
031355,18,17,0,12,5,9
031356,9,10,11,18,7,14
031357,5,18,8,18,10,6
031358,5,6,8,2,2,15
031359,1,16,19,9,18,4
031360,12,7,17,6,19,10
031361,2,10,2,11,9,16
031362,7,8,13,17,5,15
031363,16,1,2,12,15,8
031364,19,4,7,12,4,2
031365,19,4,12,11,19,7
031366,15,18,7,9,0,13
031367,4,14,3,3,9,0
031368,11,12,9,17,17,19
031369,7,15,20,11,5,11
031370,3,1,9,8,4,9
031371,8,9,15,1,7,13
031372,20,8,6,12,10,4
031373,9,10,18,2,19,7
031374,2,5,20,17,6,4
031375,19,7,1,10,15,15
031376,15,17,10,1,20,17
031377,2,17,14,7,16,6
031378,15,7,4,1,8,13
031379,17,19,8,7,19,9
031380,12,2,3,11,18,12
031381,17,4,6,2,2,16
031382,5,1,9,20,5,1
031383,2,10,0,17,11,5
031384,9,18,17,5,3,8
031385,15,5,19,13,8,12
031386,5,1,10,19,1,19
031387,12,16,14,4,5,18
031388,20,20,9,5,3,8
031389,1,5,1,10,3,7
031390,1,3,17,3,11,7
031391,10,14,6,7,12,12
031392,0,13,20,10,3,13
031393,17,13,13,10,6,16
031394,8,17,5,8,14,0
031395,8,0,1,8,10,18
031396,14,1,17,7,15,18
031397,17,15,13,17,4,14
031398,11,10,1,0,3,7
031399,19,14,14,3,6,12
031400,19,19,4,10,13,3
031401,1,4,5,14,14,14
031402,6,6,8,5,5,3
031403,19,6,15,9,4,15
031404,11,13,6,1,12,8
031405,1,11,17,7,20,13
031406,4,5,17,1,7,17
031407,16,12,4,10,12,10
031408,2,7,8,16,4,0
031409,18,3,4,4,14,16
031410,19,10,11,11,12,11
031411,14,4,3,9,0,1
031412,6,13,6,2,15,5
031413,15,15,12,14,2,7
031414,6,7,17,20,5,15
031415,4,19,18,8,19,7
031416,10,3,14,17,6,3
031417,2,5,4,2,8,1
031418,5,6,13,2,0,8
031419,9,1,1,3,6,4
031420,4,1,20,12,16,1
031421,20,20,8,16,15,2
031422,14,17,7,14,2,7
031423,7,7,6,1,15,17
031424,3,6,6,8,14,17
031425,17,7,14,12,17,18
031426,12,11,4,1,12,12
031427,7,4,18,19,16,7
031428,12,3,17,1,12,1
031429,6,13,8,9,3,4
031430,11,19,6,7,7,18
031431,8,18,8,17,10,15
031432,9,9,9,7,3,1
031433,2,10,11,16,16,10
031434,20,6,20,13,15,3
031435,16,20,6,19,14,1
031436,9,20,3,13,17,0
031437,4,8,1,7,5,10
031438,20,8,10,19,9,3
031439,12,10,3,4,15,5
031440,14,11,10,16,3,15
031441,5,12,11,14,1,14
031442,3,13,5,0,19,14
031443,4,8,5,12,15,13
031444,17,16,10,0,13,7
031445,0,16,19,4,19,19
031446,17,11,12,19,17,10
031447,5,4,10,7,3,2
031448,11,3,1,8,20,19
031449,5,12,8,2,3,12
031450,10,14,9,13,16,15
031451,5,16,11,20,8,6
031452,10,12,9,10,16,5
031453,4,7,20,20,17,3
031454,6,17,14,6,4,3
031455,3,7,14,18,11,9
031456,17,20,2,0,13,5
031457,12,5,18,6,15,18
031458,7,3,8,17,14,11
031459,0,11,7,3,13,18
031460,15,11,3,15,17,4
031461,18,10,11,19,19,16
031462,2,10,9,15,6,15
031463,1,9,1,9,10,1
031464,7,7,1,16,1,5
031465,19,19,6,10,9,5
031466,4,6,2,4,19,5
031467,13,19,16,9,13,14
031468,19,16,14,13,0,10
031469,7,2,8,20,0,18
031470,17,17,5,15,8,12
031471,14,10,12,13,8,10
031472,17,12,8,6,20,18
031473,9,9,19,11,5,14
031474,13,17,19,9,6,18
031475,11,17,19,12,19,6
031476,15,4,10,12,19,7
031477,11,6,12,12,16,11
031478,14,6,5,12,12,17
031479,0,14,13,2,4,11
031480,15,5,9,10,9,9
031481,14,5,19,5,15,4
031482,7,10,2,7,16,8
031483,14,5,1,6,15,20
031484,7,11,2,7,11,1
031485,1,8,7,16,2,19
031486,12,3,16,16,9,12
031487,8,12,7,13,13,13
031488,4,1,15,15,8,13
031489,15,14,17,5,9,8
031490,14,10,0,10,9,17
031491,11,13,6,8,8,19
031492,5,10,5,11,2,7
031493,5,9,14,17,1,6
031494,14,3,16,2,9,13
031495,9,7,0,18,18,7
031496,7,15,19,19,19,15
031497,10,9,7,15,5,15
031498,7,17,5,17,12,14
031499,14,8,14,19,18,7
031500,1,18,9,13,16,5
031501,7,18,5,15,5,15
031502,8,7,8,19,15,9
031503,15,11,18,12,18,19
031504,6,10,6,15,5,16
031505,9,5,14,18,9,11
031506,4,20,15,2,14,3
031507,9,10,13,18,0,4
031508,2,5,16,19,3,16
031509,6,4,7,20,18,14
031510,17,9,6,19,11,14
031511,17,18,3,19,19,16
031512,2,12,3,1,15,7
031513,1,14,16,7,7,10
031514,4,18,13,14,10,4
031515,16,9,11,17,8,17
031516,19,16,9,8,20,3
031517,20,14,17,14,8,11
031518,9,16,8,3,16,17
031519,3,10,12,19,11,7
031520,17,15,18,18,13,14
031521,2,12,10,5,6,1
031522,16,18,6,10,5,13
031523,8,14,9,18,5,4
031524,19,16,15,15,4,14
031525,11,11,19,4,12,7
031526,10,3,16,20,15,11
031527,10,11,18,14,14,20
031528,20,1,3,5,6,14
031529,5,8,11,19,1,6
031530,5,13,17,9,20,17
031531,8,19,11,14,6,14
031532,18,18,0,19,3,19
031533,11,14,1,4,3,18
031534,7,20,8,2,15,14
031535,3,5,3,7,9,19
031536,8,9,14,13,2,5
031537,6,5,4,9,15,18
031538,13,19,2,6,19,16
031539,13,1,11,12,14,8
031540,8,17,0,5,9,2
031541,5,14,18,10,7,14
031542,6,8,15,19,1,12
031543,2,13,9,1,16,4
031544,20,10,16,17,12,4
031545,8,9,17,5,7,17
031546,4,4,14,4,10,8
031547,8,9,2,8,1,20
031548,6,17,15,20,5,14
031549,1,16,4,19,13,16
031550,4,11,13,17,11,17
031551,10,8,9,11,2,4
031552,16,8,17,17,10,4
031553,16,13,15,3,7,18
031554,16,18,3,12,20,5
031555,16,3,2,13,17,7
031556,9,5,20,0,8,13
031557,16,19,13,4,11,3
031558,10,3,11,18,7,10
031559,20,6,3,11,12,11
031560,19,10,12,20,8,16
031561,19,13,4,11,2,14
031562,10,18,10,2,12,12
031563,4,10,18,3,3,15
031564,19,1,3,17,10,1
031565,18,19,1,15,14,10
031566,18,9,18,16,12,7
031567,19,8,0,16,8,0
031568,19,12,17,3,3,9
031569,13,13,7,11,13,17
031570,6,15,7,11,3,15
031571,5,4,2,10,8,16
031572,8,9,13,7,15,2
031573,8,0,18,13,19,16
031574,10,8,2,2,10,14
031575,3,17,11,8,0,3
031576,16,10,3,10,9,8
031577,17,4,10,5,19,10
031578,5,3,6,4,4,1
031579,18,17,4,9,12,19
031580,20,13,15,1,19,6
031581,1,18,10,15,12,18
031582,10,2,0,10,9,7
031583,6,9,14,3,8,5
031584,4,4,4,19,10,18
031585,18,3,16,5,11,12
031586,6,10,20,13,14,5
031587,14,10,1,7,5,16
031588,18,6,11,18,15,12
031589,0,5,16,2,16,8
031590,12,9,14,11,4,19
031591,4,10,19,20,3,19
031592,11,3,13,15,17,3
031593,18,11,13,18,3,12
031594,5,17,19,1,4,15
031595,4,9,6,3,18,8
031596,16,1,10,14,16,8
031597,6,2,15,1,10,14
031598,19,0,8,4,13,11
031599,14,11,3,9,2,3
031600,18,13,17,6,12,9
031601,18,7,10,7,0,3
031602,11,4,18,5,3,13
031603,2,8,3,4,2,5
031604,5,18,14,18,4,7
031605,19,12,19,8,18,9
031606,5,13,0,7,18,11
031607,15,10,2,1,14,5
031608,1,1,0,1,12,14
031609,10,5,1,9,6,7
031610,19,9,18,8,7,11
031611,7,4,0,18,8,5
031612,8,11,2,7,18,1
031613,8,5,16,10,17,11
031614,4,6,18,15,19,11
031615,13,19,1,6,11,1
031616,16,1,14,12,2,6
031617,19,7,19,3,14,13
031618,11,17,19,3,14,11
031619,20,19,1,14,19,9
031620,8,1,5,18,8,19
031621,4,2,1,10,13,10
031622,14,18,10,11,4,1
031623,6,7,3,15,6,10
031624,20,16,15,16,2,9
031625,15,19,4,5,12,13
031626,10,9,9,2,20,11
031627,0,20,7,3,20,1
031628,20,20,18,15,17,1
031629,6,19,4,6,3,8
031630,5,13,4,20,9,8
031631,1,8,5,15,2,8
031632,15,18,11,11,10,2
031633,6,9,15,15,0,16
031634,16,3,8,15,12,14
031635,7,14,6,11,6,20
031636,10,7,6,2,11,17
031637,8,7,12,2,11,16
031638,8,2,9,5,8,16
031639,19,0,5,4,4,20
031640,6,11,12,18,7,9
031641,11,7,11,2,15,17
031642,12,4,1,15,6,18
031643,8,7,15,17,1,7
031644,6,16,16,14,2,14
031645,3,12,7,12,13,1
031646,19,17,18,6,5,6
031647,2,14,9,17,14,1
031648,18,4,14,12,11,1
031649,3,19,13,3,15,6
031650,8,2,13,17,1,8
031651,10,1,13,18,13,13
031652,19,7,18,17,0,3
031653,9,17,2,20,16,19
031654,8,12,1,5,17,6
031655,19,12,4,15,1,4
031656,15,18,12,19,3,4
031657,6,16,7,4,7,20
031658,7,14,16,17,2,16
031659,9,8,17,11,14,12
031660,1,14,11,12,3,12
031661,15,19,13,14,17,1
031662,1,9,8,14,19,3
031663,18,1,18,6,1,7
031664,14,8,18,14,8,11
031665,3,17,16,19,9,16
031666,5,13,8,10,13,12
031667,17,15,4,15,6,10
031668,16,11,11,12,0,8
031669,14,11,16,4,15,14
031670,3,17,1,12,11,12
031671,9,4,5,3,11,17
031672,16,3,17,19,7,20
031673,2,18,4,11,10,20
031674,19,13,8,12,8,10
031675,15,9,15,1,2,7
031676,16,6,19,0,2,8
031677,11,13,19,7,3,11
031678,2,18,2,16,10,15
031679,6,6,19,3,3,16
031680,1,9,12,14,6,1
031681,19,5,9,12,14,6
031682,10,2,18,17,2,20
031683,8,7,16,11,1,6
031684,1,1,1,16,1,6
031685,14,9,8,19,2,16
031686,8,15,8,14,16,4
031687,12,3,8,17,17,20
031688,17,6,19,16,19,16
031689,8,0,0,10,19,6
031690,18,5,4,9,18,15
031691,15,5,7,6,16,11
031692,18,3,20,18,11,18
031693,5,16,10,12,4,15
031694,0,19,17,10,8,11
031695,18,15,17,13,2,15
031696,16,1,6,15,6,7
031697,10,6,5,5,13,5
031698,5,16,18,9,13,16
031699,2,16,5,9,8,15
031700,16,6,19,14,5,13
031701,8,6,8,8,2,8
031702,7,19,7,19,2,12
031703,11,15,4,5,1,18
031704,15,12,11,14,19,8
031705,1,2,12,18,8,8
031706,0,9,13,3,11,6
031707,1,8,12,9,18,7
031708,17,6,17,17,19,14
031709,3,0,14,17,1,12
031710,19,17,8,16,3,14
031711,11,2,13,19,3,19
031712,3,10,3,3,9,1
031713,18,12,2,3,3,8
031714,8,18,13,8,20,4
031715,9,14,5,3,18,11
031716,9,15,17,15,11,16
031717,7,16,13,2,11,19
031718,11,4,14,11,7,20
031719,11,11,1,12,3,12
031720,7,15,9,5,18,4
031721,10,15,17,15,4,11
031722,15,6,3,7,19,16
031723,1,13,3,5,14,0
031724,4,7,11,5,19,12
031725,15,11,6,20,3,2
031726,3,12,7,9,7,7
031727,16,2,15,3,7,5
031728,11,7,17,17,3,4
031729,11,15,13,10,5,2
031730,18,10,10,10,15,15
031731,16,0,20,8,16,11
031732,19,15,0,6,10,4
031733,7,8,4,3,4,14
031734,0,8,16,9,14,18
031735,9,3,20,9,18,12
031736,10,0,4,13,1,16
031737,20,7,13,12,18,16
031738,16,7,18,7,8,16
031739,5,4,17,4,15,10
031740,10,4,4,6,13,17
031741,2,5,6,15,14,14
031742,9,18,9,10,6,6
031743,3,13,3,17,15,1
031744,1,11,0,5,6,13
031745,3,4,1,5,3,14
031746,19,2,19,3,10,8
031747,12,4,3,17,6,1
031748,2,9,14,4,0,14
031749,18,13,15,2,16,18
031750,1,12,18,12,14,14
031751,17,20,7,4,15,5
031752,17,17,17,16,11,1
031753,6,11,12,13,10,20
031754,19,13,19,13,5,10
031755,20,8,19,7,3,19
031756,5,10,19,14,13,5
031757,7,19,7,2,9,7
031758,9,10,7,11,7,15
031759,3,13,13,19,7,20
031760,10,15,14,15,6,3
031761,11,4,7,8,6,7
031762,11,1,19,13,18,3
031763,3,14,5,1,6,16
031764,0,17,18,19,4,12
031765,13,19,19,2,19,13
031766,4,15,9,8,14,17
031767,18,17,9,12,15,0
031768,14,6,9,19,10,20
031769,4,3,18,8,8,14
031770,16,7,17,6,3,5
031771,1,19,3,12,11,7
031772,10,6,18,17,14,12
031773,17,11,16,17,1,10
031774,1,18,17,8,17,11
031775,1,14,8,2,1,18
031776,7,4,12,4,1,5
031777,14,1,7,19,13,17
031778,20,10,13,6,15,14
031779,11,19,13,14,17,11
031780,19,10,14,9,3,19
031781,13,7,18,5,10,10
031782,18,5,2,14,10,10
031783,10,4,20,10,17,18
031784,4,9,10,8,6,16
031785,12,10,6,10,17,18
031786,2,11,2,19,10,8
031787,2,5,8,14,18,5
031788,14,8,3,9,8,6
031789,10,5,9,9,15,11
031790,8,13,19,3,2,13
031791,19,19,17,4,4,6
031792,12,4,9,10,1,2
031793,14,7,8,5,8,15
031794,15,12,19,7,1,9
031795,6,16,0,13,6,12
031796,1,11,6,12,13,20
031797,13,1,6,11,2,17
031798,2,5,12,4,18,0
031799,3,1,3,8,13,14
031800,19,1,17,0,11,7
031801,5,4,8,4,14,15
031802,17,2,6,15,9,8
031803,16,19,15,16,6,10
031804,15,4,18,16,17,5
031805,10,3,0,17,7,9
031806,3,0,17,6,0,12
031807,1,3,13,20,18,14
031808,14,7,9,4,17,16
031809,1,12,3,6,8,3
031810,15,19,16,3,20,19
031811,12,2,8,9,14,11
031812,8,2,17,18,12,12
031813,7,17,13,16,1,1
031814,14,3,17,5,3,6
031815,18,2,9,11,14,2
031816,11,2,4,6,9,20
031817,2,8,2,13,18,15
031818,4,10,18,20,13,15
031819,13,1,2,5,8,1
031820,18,4,1,6,6,1
031821,19,2,14,6,9,5
031822,17,15,13,16,12,19
031823,20,11,3,5,19,6
031824,14,6,5,15,11,0
031825,12,6,11,18,11,4
031826,15,13,10,19,19,16
031827,6,8,1,8,19,13
031828,16,14,7,2,7,6
031829,4,6,4,18,2,15
031830,8,4,2,16,11,0
031831,0,17,3,4,12,18
031832,14,9,12,16,16,6
031833,16,13,9,6,13,4
031834,5,6,15,7,14,11
031835,15,6,3,2,5,13
031836,13,5,16,9,10,4
031837,13,18,5,18,10,3
031838,7,4,9,3,20,20
031839,3,17,6,6,13,15
031840,5,3,11,17,6,8
031841,17,5,17,4,11,10
031842,9,18,5,8,5,2
031843,17,13,18,9,13,7
031844,17,16,2,15,3,9
031845,12,10,17,9,16,13
031846,18,14,10,1,11,1
031847,13,14,6,17,1,9
031848,20,6,14,17,3,12
031849,20,8,10,1,16,7
031850,3,1,5,1,1,8
031851,5,12,12,18,17,11
031852,3,5,16,10,6,10
031853,1,16,16,16,9,1
031854,14,4,17,10,6,8
031855,4,16,14,12,16,16
031856,7,10,19,12,13,2
031857,12,10,12,2,10,20
031858,18,4,13,18,3,12
031859,15,14,6,17,7,5
031860,7,4,7,15,10,5
031861,19,15,13,10,8,16
031862,3,9,13,15,5,17
031863,1,14,13,17,15,12
031864,10,9,11,6,6,16
031865,15,16,9,18,15,17
031866,16,20,17,2,3,1
031867,14,19,12,7,10,7
031868,0,9,4,10,0,1
031869,8,1,20,18,8,2
031870,17,0,18,19,20,2
031871,12,19,0,14,2,6
031872,16,7,9,13,18,5
031873,15,0,19,10,13,14
031874,4,9,13,18,19,5
031875,15,9,9,18,4,19
031876,3,7,9,15,8,17
031877,9,18,3,7,8,14
031878,6,16,9,10,13,7
031879,2,7,10,3,2,5
031880,11,12,17,19,19,17
031881,1,1,6,9,11,15
031882,5,11,14,17,14,14
031883,5,16,2,18,1,14
031884,14,9,19,16,8,8
031885,15,19,4,5,16,3
031886,19,3,13,10,16,6
031887,4,4,3,12,12,17
031888,10,13,7,3,16,19
031889,3,8,13,13,6,0
031890,1,14,12,1,10,14
031891,11,12,6,3,7,13
031892,12,17,20,7,10,2
031893,12,17,6,15,2,18
031894,18,10,10,17,4,19
031895,14,20,8,3,18,6
031896,6,16,9,13,9,9
031897,5,18,6,14,15,7
031898,3,16,18,4,18,1
031899,11,6,14,1,6,12
031900,9,9,3,9,7,14
031901,7,8,12,6,5,16
031902,9,13,15,1,6,8
031903,1,12,14,2,1,19
031904,6,10,19,13,17,2
031905,17,17,4,10,1,9
031906,9,3,2,17,11,7
031907,6,6,8,15,7,6
031908,5,6,3,7,18,5
031909,2,3,4,18,10,8
031910,15,13,5,13,20,5
031911,10,10,6,4,18,15
031912,1,1,18,13,11,1
031913,5,15,7,10,11,2
031914,20,10,10,16,15,12
031915,10,8,19,3,16,15
031916,5,1,8,18,9,9
031917,3,2,3,13,10,6
031918,14,19,6,11,2,16
031919,14,14,11,3,4,8
031920,11,11,19,0,3,2
031921,1,8,15,19,19,14
031922,11,8,12,7,15,1
031923,6,3,12,9,6,11
031924,2,16,1,13,14,4
031925,9,16,4,4,7,13
031926,14,18,6,14,15,18
031927,0,14,16,1,20,11
031928,20,12,5,8,19,6
031929,16,15,3,3,2,2
031930,14,20,17,3,8,9
031931,12,17,3,15,17,5
031932,12,18,15,9,16,19
031933,13,20,7,2,2,4
031934,4,5,19,10,18,14
031935,18,14,1,13,3,18
031936,17,18,10,14,14,0
031937,6,9,18,7,0,11
031938,19,1,10,7,5,5
031939,19,19,0,14,4,17
031940,17,3,4,19,16,14
031941,17,16,9,9,8,19
031942,12,17,12,18,12,14
031943,17,10,15,4,14,1
031944,17,19,14,4,1,11
031945,15,16,3,8,16,17
031946,9,12,16,8,9,14
031947,9,19,19,3,9,13
031948,17,17,18,7,9,9
031949,19,2,17,1,5,17
031950,9,1,4,19,7,17
031951,14,14,6,4,8,19
031952,10,11,16,15,14,2
031953,17,13,13,6,14,16
031954,3,15,0,7,15,16
031955,14,15,13,1,17,10
031956,19,8,11,7,3,16
031957,6,1,11,9,10,14
031958,19,7,16,19,6,15
031959,10,15,19,20,12,16
031960,17,19,18,5,10,1
031961,19,5,14,9,4,16
031962,11,6,16,12,8,15
031963,18,8,6,2,16,9
031964,14,6,7,4,9,8
031965,3,19,2,10,13,16
031966,8,5,18,9,10,2
031967,7,11,4,15,17,18
031968,20,14,4,6,1,10
031969,1,11,17,19,16,14
031970,14,12,13,5,1,6
031971,18,5,19,12,18,1
031972,17,15,8,6,4,2
031973,18,14,13,6,20,3
031974,6,11,8,12,6,3
031975,17,18,10,19,16,11
031976,4,8,7,12,11,13
031977,5,8,7,14,5,15
031978,3,13,19,13,8,19
031979,4,0,1,5,9,20
031980,2,15,15,2,14,5
031981,4,2,4,3,10,16
031982,6,2,19,13,14,2
031983,6,19,19,3,2,8
031984,11,6,0,8,10,10
031985,13,12,16,13,18,5
031986,18,15,15,15,4,9
031987,12,1,20,13,3,13
031988,4,11,16,16,1,16
031989,7,11,17,14,16,4
031990,3,18,6,8,5,11
031991,13,2,13,10,15,12
031992,19,16,1,6,13,6
031993,9,14,16,19,7,6
031994,18,3,19,5,11,1
031995,10,8,9,12,10,7
031996,0,11,8,9,1,13
031997,17,3,5,0,7,12
031998,6,10,16,4,7,20
031999,3,17,12,12,8,18
032000,19,11,0,6,20,2
032001,10,14,18,0,6,11
032002,10,9,7,2,14,15
032003,17,9,6,8,16,4
032004,5,10,1,12,10,8
032005,19,9,8,8,0,12
032006,2,10,14,17,16,18
032007,9,14,3,19,11,17
032008,11,9,10,10,2,10
032009,6,3,9,8,10,19
032010,17,4,15,16,6,8
032011,12,18,10,10,18,15
032012,0,10,6,13,10,11
032013,8,9,7,4,17,8
032014,16,12,19,5,11,9
032015,13,18,16,18,1,7
032016,9,1,2,3,4,13
032017,0,13,1,12,9,20
032018,7,3,1,5,8,1
032019,1,1,3,0,19,3
032020,3,1,4,7,20,9
032021,2,18,13,13,10,4
032022,0,11,14,1,18,6
032023,13,20,12,15,6,14
032024,0,10,11,13,12,8
032025,17,3,14,0,18,10
032026,18,10,3,11,9,12
032027,18,14,15,12,16,16
032028,17,14,2,12,11,6
032029,7,2,16,1,7,3
032030,2,4,13,5,17,2
032031,17,3,2,15,11,8
032032,18,5,1,17,4,19
032033,5,4,13,20,17,18
032034,18,2,19,18,1,2
032035,3,11,6,8,3,1
032036,18,7,10,14,10,2
032037,11,2,1,0,13,17
032038,5,17,2,5,19,13
032039,17,19,3,2,3,9
032040,19,6,10,19,5,11
032041,2,9,15,10,5,3
032042,6,13,9,9,9,2
032043,4,19,2,13,11,15
032044,19,15,8,3,18,15
032045,9,12,18,3,17,8
032046,2,3,17,5,20,10
032047,2,13,14,19,14,6
032048,12,15,14,14,2,1
032049,15,1,8,13,16,10
032050,12,8,3,5,2,7
032051,2,11,14,13,4,18
032052,0,0,12,6,12,18
032053,18,2,19,5,19,19
032054,20,14,8,8,7,17
032055,10,6,10,13,14,10
032056,6,6,13,20,6,1
032057,10,4,20,17,6,2
032058,19,14,1,5,6,9
032059,19,2,11,7,19,2
032060,7,11,9,10,4,1
032061,19,18,2,9,1,16
032062,13,3,18,16,1,4
032063,7,2,8,4,3,7
032064,7,3,15,14,6,9
032065,14,14,1,14,4,2
032066,5,12,6,19,9,14
032067,3,13,10,2,3,2
032068,5,10,18,2,12,6
032069,2,18,14,9,4,10
032070,2,7,12,20,9,7
032071,5,15,7,17,12,11
032072,15,7,8,16,17,4
032073,4,12,5,4,0,18
032074,17,16,15,7,10,15
032075,12,13,7,19,17,1
032076,10,8,1,0,4,8
032077,7,3,4,14,14,8
032078,15,17,12,16,4,7
032079,7,16,13,16,3,19
032080,17,12,14,10,6,12
032081,9,7,8,8,17,9
032082,11,5,6,7,17,12
032083,10,20,19,1,15,3
032084,13,14,16,17,16,13
032085,19,17,8,7,12,13
032086,1,9,13,3,3,5
032087,8,14,15,8,5,2
032088,16,18,12,15,17,20
032089,3,17,8,16,12,1
032090,14,9,3,4,5,3
032091,12,8,8,11,3,17
032092,7,18,14,11,18,2
032093,10,11,11,19,18,17
032094,1,0,6,10,12,8
032095,7,0,15,19,12,7
032096,17,6,19,7,4,17
032097,13,13,14,8,20,12
032098,13,18,4,14,6,9
032099,16,15,7,2,7,1
032100,7,7,16,2,12,1
032101,12,18,8,12,7,14
032102,12,2,11,18,19,19
032103,2,10,2,9,15,0
032104,8,20,17,19,8,15
032105,6,13,3,8,5,7
032106,5,8,15,7,18,10
032107,10,14,18,12,15,11
032108,1,14,9,7,13,20
032109,6,11,13,5,14,5
032110,3,1,1,8,17,9
032111,15,13,14,0,3,18
032112,13,13,12,15,8,13
